net_junctionCornerDetail;net_limitTurnSpeed;net_version;location_convBoundary;location_netOffset;location_origBoundary;location_projParameter;type_disallow;type_id;type_numLanes;type_oneway;type_priority;type_speed;edge_function;edge_id;lane_disallow;lane_id;lane_index;lane_length;lane_shape;lane_speed;edge_from;edge_name;edge_priority;edge_shape;edge_to;edge_type;param_key;param_value;edge_spreadType;tlLogic_id;tlLogic_offset;tlLogic_programID;tlLogic_type;phase_duration;phase_maxDur;phase_minDur;phase_state;junction_id;junction_incLanes;junction_intLanes;junction_shape;junction_type;junction_x;junction_y;request_cont;request_foes;request_index;request_response;connection_dir;connection_from;connection_fromLane;connection_state;connection_to;connection_toLane;connection_via;connection_linkIndex;connection_tl;connection_keepClear
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;75926212#0;0;m;-75926225#2;1;:896440769_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;75926212#0;0;m;-75926212#3;0;:896440769_6_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;75926225#0;0;M;-75926212#3;0;:896440769_7_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;75926225#0;0;M;75926225#3;0;:896440769_8_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;75926225#0;1;M;75926225#3;1;:896440769_8_1;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;75926225#0;1;m;-75926225#2;1;:896440769_10_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;75926225#3;1;M;-75926225#4;1;:7365237211_0_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;787787472#3;0;M;711637734#0;0;:49483856_2_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;787787472#3;0;M;711637733#0;0;:49483856_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#10;0;=;791811231#12;0;:49494711_2_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811231#10;0;=;837239920#7;0;:49494711_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811231#12;0;M;6023599#4;0;:cluster_49534103_5000474973_0_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#12;0;M;791811231#15;0;:cluster_49534103_5000474973_1_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811231#15;0;M;6008952#4;0;:49504868_0_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#15;0;M;791811231#17;0;:49504868_1_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#17;0;m;791811231#19;0;:49457019_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811231#17;0;m;711637731#2;1;:49457019_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811231#19;0;M;787787472#3;0;:49534106_0_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#19;0;M;791811231#21;0;:49534106_1_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811231#21;0;m;521985670#11;0;:49534108_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#21;0;m;791811231#22;0;:49534108_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811231#21;0;m;-521985670#10;0;:49534108_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811231#22;0;M;390061635#9;0;:49456159_0_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#22;0;M;791811231#23;0;:49456159_1_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#23;0;=;791811231#25;0;:49486520_2_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811231#23;0;=;707194200#3;0;:49486520_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811231#25;0;m;49664167#7;0;:49429412_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#25;0;m;791811231#26;0;:49429412_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811231#25;0;m;-49664167#6;0;:49429412_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811231#26;0;M;6006943#0;0;:49488468_2_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#26;0;=;791811231#27;0;:49488468_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#27;0;M;791811231#28;0;:3182212076_0_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811231#28;0;m;275806336;0;:49506622_6_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#28;0;m;275806335#0;0;:49506622_7_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811231#28;0;m;-197879536#3;0;:49506622_8_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811231#8;0;m;829470070#4;0;:49509682_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811231#8;0;m;791811231#10;0;:49509682_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811231#8;0;m;-829470070#3;0;:49509682_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811233#10;0;M;6023599#3;0;:cluster_49471403_5000474972_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#10;0;M;791811233#13;0;:cluster_49471403_5000474972_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#10;1;M;791811233#13;1;:cluster_49471403_5000474972_5_1;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;791811233#10;1;m;-791811233#11;1;:cluster_49471403_5000474972_7_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811233#13;0;M;6008952#3;0;:49471405_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#13;0;M;791811233#15;0;:49471405_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#13;1;M;791811233#15;1;:49471405_5_1;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;791811233#13;1;m;-791811233#14;1;:49471405_7_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#15;0;O;791811233#17;0;:49457016_8_0;8;49457016;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#15;1;O;791811233#17;1;:49457016_8_1;9;49457016;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811233#15;1;o;711637731#4;1;:49457016_10_0;10;49457016;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;791811233#15;1;o;-791811233#16;1;:49457016_11_0;11;49457016;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811233#17;0;M;6013253#4;0;:49471409_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#17;0;M;791811233#19;0;:49471409_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#17;1;M;791811233#19;1;:49471409_5_1;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;791811233#17;1;m;-791811233#18;1;:49471409_7_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811233#19;0;M;521985670#6;0;:49471413_9_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#19;0;=;791811233#20;0;:49471413_10_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#19;1;=;791811233#20;1;:49471413_10_1;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811233#19;1;=;-521985670#5;0;:49471413_12_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;791811233#19;1;=;-791811233#19;1;:49471413_13_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811233#20;0;M;390061635#5;0;:49456157_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#20;0;M;791811233#22;0;:49456157_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#20;1;M;791811233#22;1;:49456157_5_1;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;791811233#20;1;m;-791811233#21;1;:49456157_7_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#22;0;M;791811233#25;0;:49471414_7_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#22;1;M;791811233#25;1;:49471414_7_1;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811233#22;1;m;312363545#1;0;:49471414_9_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;791811233#22;1;m;-791811233#24;1;:49471414_10_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811233#25;0;M;49664167#5;0;:49429407_9_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#25;0;=;791811233#27;0;:49429407_10_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#25;1;=;791811233#27;1;:49429407_10_1;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811233#25;1;=;-49664167#4;0;:49429407_12_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;791811233#25;1;=;-791811233#26;1;:49429407_13_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#27;0;M;791811233#28;0;:49471415_2_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#27;1;M;791811233#28;1;:49471415_2_1;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#28;0;M;791811233#29;0;:3167917444_3_0;;;0
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#28;1;M;791811233#29;1;:3167917444_3_1;;;0
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;791811233#28;1;m;-791811233#28;1;:3167917444_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#29;0;M;791811233#30;0;:3458580379_2_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#29;1;M;791811233#30;1;:3458580379_2_1;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811233#30;0;O;197879536#3;0;:49471420_9_0;9;49471420;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#30;0;O;75926225#0;0;:49471420_10_0;10;49471420;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#30;1;O;75926225#0;1;:49471420_10_1;11;49471420;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811233#30;1;o;-197879536#2;0;:49471420_12_0;12;49471420;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;791811233#30;1;o;-791811233#30;1;:49471420_13_0;13;49471420;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;791811233#6;0;O;829470070#3;0;:49471397_9_0;9;49471397;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#6;0;O;791811233#8;0;:49471397_10_0;10;49471397;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#6;1;O;791811233#8;1;:49471397_10_1;11;49471397;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811233#6;1;o;-829470070#2;0;:49471397_12_0;12;49471397;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;791811233#6;1;o;-791811233#7;1;:49471397_13_0;13;49471397;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#8;0;M;791811233#10;0;:49471401_7_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;791811233#8;1;M;791811233#10;1;:49471401_7_1;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;791811233#8;1;m;837239920#8;0;:49471401_9_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;791811233#8;1;m;-791811233#9;1;:49471401_10_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;829470070#1;0;o;-791811233#7;0;:49471397_14_0;14;49471397;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;829470070#1;0;o;829470070#3;0;:49471397_15_0;15;49471397;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;829470070#1;0;o;791811233#8;1;:49471397_16_0;16;49471397;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;829470070#1;0;o;-829470070#2;0;:49471397_17_0;17;49471397;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;829470070#3;0;M;829470070#4;0;:49509682_6_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;829470070#3;0;m;791811231#10;0;:49509682_7_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;829470070#3;0;m;-829470070#3;0;:49509682_8_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;829470070#4;0;M;-192469472#3;0;:49483849_9_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;829470070#4;0;M;192469476#0;0;:49483849_10_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;829470070#4;0;m;-829470070#4;0;:49483849_11_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;829470071#1;0;M;829470071#2;0;:cluster_49494709_6611217154_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;829470071#1;0;m;-829470071#1;0;:cluster_49494709_6611217154_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;829470071#2;0;M;6023599#1;0;:cluster_4349304220_4349304222_49558688_5000474969_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;829470071#2;0;M;829470071#5;0;:cluster_4349304220_4349304222_49558688_5000474969_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;829470071#2;0;m;-829470071#2;0;:cluster_4349304220_4349304222_49558688_5000474969_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;829470071#5;0;M;6008952#1;0;:cluster_49504867_6611217158_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;829470071#5;0;M;829470071#6;0;:cluster_49504867_6611217158_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;829470071#5;0;m;-829470071#5;0;:cluster_49504867_6611217158_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;829470071#6;0;O;948331274#1;0;:cluster_49410428_6611217161_6611217163_6611217165_#1more_4_0;13;joinedS_cluster_10825281401_10825281404_10825284410_49534254_cluster_49410428_6611217161_6611217163_6611217165_#1more;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;829470071#6;0;o;-829470071#6;0;:cluster_49410428_6611217161_6611217163_6611217165_#1more_5_0;14;joinedS_cluster_10825281401_10825281404_10825284410_49534254_cluster_49410428_6611217161_6611217163_6611217165_#1more;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;837239920#3;0;=;837239920#6;0;:49483850_2_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;837239920#3;0;=;711654873#3;0;:49483850_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;837239920#6;0;M;791811231#12;0;:49494711_0_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;837239920#6;0;M;837239920#7;0;:49494711_1_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;837239920#7;0;m;791811233#10;0;:49471401_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;837239920#7;0;m;837239920#8;0;:49471401_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;837239920#7;0;m;-791811233#9;1;:49471401_6_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;837239920#8;0;m;829470071#2;0;:cluster_49494709_6611217154_2_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;837239920#8;0;m;-829470071#1;0;:cluster_49494709_6611217154_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;948331274#1;0;M;6013253#1;0;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;948331274#1;0;M;948331274#5;0;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;948331274#1;0;m;-948331274#2;0;:cluster_10865574484_10865574487_10865574490_10865574493_#1more_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;948331274#5;0;O;521985670#3;0;:cluster_10825281401_10825281404_10825284410_49534254_6_0;6;joinedS_cluster_10825281401_10825281404_10825284410_49534254_cluster_49410428_6611217161_6611217163_6611217165_#1more;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;948331274#5;0;O;948331274#8;0;:cluster_10825281401_10825281404_10825284410_49534254_7_0;7;joinedS_cluster_10825281401_10825281404_10825284410_49534254_cluster_49410428_6611217161_6611217163_6611217165_#1more;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;948331274#5;0;o;-948331274#6;0;:cluster_10825281401_10825281404_10825284410_49534254_8_0;8;joinedS_cluster_10825281401_10825281404_10825284410_49534254_cluster_49410428_6611217161_6611217163_6611217165_#1more;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;948331274#8;0;M;390061635#1;0;:cluster_10825245172_10825245175_10825245181_49456155_3_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;948331274#8;0;M;390061613#1;0;:cluster_10825245172_10825245175_10825245181_49456155_4_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;948331274#8;0;m;-948331274#9;0;:cluster_10825245172_10825245175_10825245181_49456155_5_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;r;982026543#0;0;M;-244330237#5;0;:49429417_12_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;982026543#0;0;M;707194197#0;0;:49429417_13_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;l;982026543#0;0;m;570709857;0;:49429417_14_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;982026543#0;0;m;-982026543#1;0;:49429417_15_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;:3167917444_0;0;M;-791811233#28;0;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;:3167917444_0;1;M;-791811233#28;1;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;:3167917444_2;0;m;791811233#29;1;:3167917444_6_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;:3167917444_6;0;M;791811233#29;1;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;:3167917444_3;0;M;791811233#29;0;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;:3167917444_3;1;M;791811233#29;1;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;:3167917444_5;0;m;-791811233#28;1;:3167917444_7_0;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;t;:3167917444_7;0;M;-791811233#28;1;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;:3182212071_0;0;M;-49664167#8;0;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;:3182212071_1;0;M;49664167#9;0;;;;
5;5.50;1.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;s;:3182212072_0;0;M;-6006943#2;0;;;;
